idx,smiles_raw,smiles_canon,valid,unique_valid,novel
2914,C#CC(C#C)C1(C)CC1,C#CC(C#C)C1(C)CC1,1,1,0
2915,C#CC#CC(C)(C)C,C#CC#CC(C)(C)C,1,1,0
2916,CC1CC2(CO2)C1=O,CC1CC2(CO2)C1=O,1,1,1
2917,CC12CCC3OCCC1C32,CC12CCC3OCCC1C32,1,1,1
2918,COC1C=CCCO1,COC1C=CCCO1,1,1,0
2919,C#CC(CO)C(O)C=O,C#CC(CO)C(O)C=O,1,1,0
2920,C#CC1CCC=C1C=O,C#CC1CCC=C1C=O,1,1,0
2921,COC(C)C(=O)C1CC1,COC(C)C(=O)C1CC1,1,1,0
2922,O=C1C2CC3(CN3)C12,O=C1C2CC3(CN3)C12,1,1,1
2923,CC#CC1=CCC2CC12,CC#CC1=CCC2CC12,1,1,0
2924,CN1C(=O)CC1C(=O)N,CN1C(=O)CC1C(N)=O,1,1,0
2925,CC12COC1C(O)C2=O,CC12COC1C(O)C2=O,1,1,0
2926,OC1C2CC3(CC3)C1N2,OC1C2CC3(CC3)C1N2,1,1,1
2927,CC(CC=O)OCC=O,CC(CC=O)OCC=O,1,1,0
2928,C#CC12CCC(C1)C1C32,,0,0,0
2929,C#CC#CC1OC1C#N,C#CC#CC1OC1C#N,1,1,0
2930,O=C1CC2C3CC1C23,O=C1CC2C3CC1C23,1,1,0
2931,CN1C2CCC2O1,CN1OC2CCC21,1,1,1
2932,CC12CC1(C#N)C1CC12,CC12CC1(C#N)C1CC12,1,1,0
2933,C1CCCC12CC1OC12,C1CCC2(C1)CC1OC12,1,1,0
2934,OC1CCC(O)C1C=O,O=CC1C(O)CCC1O,1,1,1
2935,CC(=O)NC(=O)C1CO1,CC(=O)NC(=O)C1CO1,1,1,0
2936,O=C1NC2CC1CC2O,O=C1NC2CC1CC2O,1,1,0
2937,CNC(=O)CC#CC=O,CNC(=O)CC#CC=O,1,1,0
2938,C1OCC1CC1CO1,C1OCC1CC1CO1,1,1,0
2939,CC1(O)C2CN3CC2C31,CC1(O)C2CN3CC2C31,1,1,1
2940,CC1C(C)OCC2NC21,CC1OCC2NC2C1C,1,1,0
2941,C#CC1(C)OC2C(C)C12,C#CC1(C)OC2C(C)C21,1,1,0
2942,C#CC1OC(=O)C1(C)O,C#CC1OC(=O)C1(C)O,1,1,0
2943,O=CC1OCC2CCC12,O=CC1OCC2CCC21,1,1,0
2944,CC12C3C=C4C(C13)C2C,,0,0,0
2945,OC1C2OCC1(O)C2,OC1C2CC1(O)CO2,1,1,0
2946,CC12CN1CC1CC12C,CC12CC1CN1CC12C,1,1,1
2947,O=CNC12CC3CN1C32,O=CNC12CC3CN1C32,1,1,1
2948,CC1C(CC)C2CC12O,CCC1C(C)C2(O)CC12,1,1,1
2949,C#CC1CC(C)OC1=O,C#CC1CC(C)OC1=O,1,1,0
2950,C1OC23C4C2CCC34C1,C1CC23CCC4C2C43O1,1,1,1
2951,O=C1CC(C=O)C2NC12,O=CC1CC(=O)C2NC12,1,1,0
2952,COC1CC2CC1O2,COC1CC2CC1O2,1,1,1
2953,O=C1CC2C3CCC1C32,O=C1CC2C3CCC1C32,1,1,0
2954,CC(C#N)N(C=N)C=O,CC(C#N)N(C=N)C=O,1,1,0
2955,CC(C=O)N1CC2CC21,CC(C=O)N1CC2CC21,1,1,0
2956,CC#CC#CC(C)O,CC#CC#CC(C)O,1,1,0
2957,CC(=O)C(C)(C)C(N)=O,CC(=O)C(C)(C)C(N)=O,1,1,0
2958,CC(=O)C(=O)C1COC1,CC(=O)C(=O)C1COC1,1,1,0
2959,C1OCC1C1CC2CC12,C1OCC1C1CC2CC21,1,1,0
2960,O=CC12CC(CO1)CO2,O=CC12CC(CO1)CO2,1,1,0
2961,C#CC(C#C)C(C)=O,C#CC(C#C)C(C)=O,1,1,0
2962,CNc1cnoc1C#N,CNc1cnoc1C#N,1,1,0
2963,C1COC12CCC1OC12,C1CC2(CCC3OC32)O1,1,1,1
2964,CC#CCC1(C)CO1,CC#CCC1(C)CO1,1,1,0
2965,CNC(=O)C(C)=NC,CN=C(C)C(=O)NC,1,1,1
2966,CC1=CCC(C)OC1=O,CC1=CCC(C)OC1=O,1,1,0
2967,O=CN1CC2CC2)CN1,,0,0,0
2968,C1CC1C1C2CC3C1N23,C1CC1C1C2CC3C1N23,1,1,0
2969,O=C1CN=C2C3CC1C32,O=C1CN=C2C3CC1C23,1,1,1
2970,CCCN(C)C(=O)C=O,CCCN(C)C(=O)C=O,1,1,0
2971,C#CC1CC1C(C)C,C#CC1CC1C(C)C,1,1,0
2972,CC(=O)C1OC1C1CO1,CC(=O)C1OC1C1CO1,1,1,0
2973,CC(C=O)C1(C)CCO1,CC(C=O)C1(C)CCO1,1,1,1
2974,CC12COC(CC=O)C12,,0,0,0
2975,OC1CC=C2CN3C2C13,OC1CC=C2CN3C2C13,1,1,0
2976,CC(=O)C1C2C3CC1N32,CC(=O)C1C2CC3C1N23,1,1,0
2977,COC1C2C(=O)C(O)C12,COC1C2C(=O)C(O)C12,1,1,0
2978,CC1(C(=O)C=O)CCO1,CC1(C(=O)C=O)CCO1,1,1,0
2979,OC1C2CC3CC3OC12,OC1C2CC3CC3OC12,1,1,0
2980,C#CC(CCCC#N)N1,,0,0,0
2981,O=C1CN=C2CCC12,O=C1CN=C2CCC12,1,1,1
2982,CNc1cc(=O)nn[nH]1,CNc1cc(=O)nn[nH]1,1,1,1
2983,CNC1(C)C2CC1C2O,CNC1(C)C2CC1C2O,1,1,1
2984,CC1(C2CC2)C2CCC21,CC1(C2CC2)C2CCC21,1,1,0
2985,CN=C1OCC(C)=N1,CN=C1N=C(C)CO1,1,1,1
2986,C#CC(C)C(C)(C)CO,C#CC(C)C(C)(C)CO,1,1,0
2987,CC1C(C)C2C(C#N)N12,CC1C(C)N2C(C#N)C12,1,1,0
2988,CN1CC2(CO2)C2CC12,CN1CC2(CO2)C2CC21,1,1,1
2989,CCC1(C2CO2)CCC1,CCC1(C2CO2)CCC1,1,1,0
2990,C#CC1(O)C2CCC1C2,C#CC1(O)C2CCC1C2,1,1,1
2991,CCC(CC(C)C)C=O,CCC(C=O)CC(C)C,1,1,0
2992,CNCC1=NC(C)C1O,CNCC1=NC(C)C1O,1,1,1
2993,C1=CC2OC3C2COC13,C1=CC2OCC3C1OC23,1,1,0
2994,CC(=O)C1=CCC(C)O1,CC(=O)C1=CCC(C)O1,1,1,1
2995,O=C1CC2OC12CO,O=C1CC2OC12CO,1,1,0
2996,CC(C)(O)C(=O)CC=O,CC(C)(O)C(=O)CC=O,1,1,0
2997,CC1CC(=O)CC12CC2,CC1CC(=O)CC12CC2,1,1,0
2998,CC1CC=CC2CC1O2,CC1CC=CC2CC1O2,1,1,0
2999,O=C1CCC=CC2CC12,O=C1CCC=CC2CC12,1,1,0
3000,C1COC2CC2C1,C1COC2CC2C1,1,1,0
3001,C#CC12C3CN1C2CC3,C#CC12C3CCC1N2C3,1,1,0
3002,CC1(O)C2CC=CC12O,CC1(O)C2CC=CC21O,1,1,0
3003,CCC1(C)OCC12CO2,CCC1(C)OCC12CO2,1,1,1
3004,C#CC(=O)N(C=N)CC,C#CC(=O)N(C=N)CC,1,1,0
3005,CCC12CC3C(C1)C32,CCC12CC3C(C1)C32,1,1,0
3006,CCC12CCC1(C)C2,CCC12CCC1(C)C2,1,1,0
3007,O=CCCc1ccco1,O=CCCc1ccco1,1,1,1
3008,OC1CC2C3OCC23O1,OC1CC2C3OCC23O1,1,1,1
3009,C#CCC1C=CC(=O)O1,C#CCC1C=CC(=O)O1,1,1,0
3010,CCC1(C)OC2CC21O,CCC1(C)OC2CC21O,1,1,0
3011,CC1CC=CC2(C)CC12,CC1CC=CC2(C)CC12,1,1,0
3012,CC1C2CC3C1N2C31C,,0,0,0
3013,CNc1nc(N)nnn1,CNc1nnnc(N)n1,1,1,1
3014,C1=CC23COCC2OC13,C1=CC23COCC2OC13,1,1,1
3015,C#CCC(C)C(C)O,C#CCC(C)C(C)O,1,1,0
3016,CC(=O)C1C(O)C1CO,CC(=O)C1C(O)C1CO,1,1,0
3017,C#CC(C)(C)C(O)C#N,C#CC(C)(C)C(O)C#N,1,1,1
3018,CC12COC13CC1NC32,,0,0,0
3019,CC(C)c1cnoc1,CC(C)c1cnoc1,1,1,0
3020,C1=Cc2ncoc2C1,C1=Cc2ncoc2C1,1,1,0
3021,CC12CCC1(C=O)CO2,CC12CCC1(C=O)CO2,1,1,1
3022,CCC12OC1C(C)C1N2,,0,0,0
3023,C#CC#CC1(C)CC1O,C#CC#CC1(C)CC1O,1,1,0
3024,CNc1noc(=O)[nH]1,CNc1noc(=O)[nH]1,1,1,1
3025,C1OCC1(CC1)C1CC1,,0,0,0
3026,CN=COC1CC1C=O,CN=COC1CC1C=O,1,1,0
3027,CN=C1OC2CC(C)C12,CN=C1OC2CC(C)C12,1,1,0
3028,CC1COC2CCC1O2,CC1COC2CCC1O2,1,1,0
3029,C1OC12C1CN1C1CC12,C1C2C1C1(CO1)C1CN21,1,1,0
3030,CCC12CC(CO1)C2=O,CCC12CC(CO1)C2=O,1,1,1
3031,CC(=O)CC#CCCC,CCCC#CCC(C)=O,1,1,1
3032,O=CC(C=O)C1(O)CC1,O=CC(C=O)C1(O)CC1,1,1,0
3033,CC1C(CO)C1C1CO1,CC1C(CO)C1C1CO1,1,1,0
3034,C#CC1CC2(CC2)C1=O,C#CC1CC2(CC2)C1=O,1,1,0
3035,OC1CC23CCC2(C1)C3,OC1CC23CCC2(C1)C3,1,1,0
3036,C1CC2C3CC(C2)C31,C1CC2C3CC1C2C3,1,1,0
3037,C#CC#CC1(C#N)CC1,C#CC#CC1(C#N)CC1,1,1,1
3038,OC1CC(C1)C1CC1,OC1CC(C2CC2)C1,1,1,0
3039,CC1(C=O)C2CC(C)C21,CC1CC2C1C2(C)C=O,1,1,0
3040,CC1C(CO)COC1C,CC1OCC(CO)C1C,1,1,1
3041,C#CC1(C)C(CO)C1C,C#CC1(C)C(C)C1CO,1,1,0
3042,CC1(C#N)NC1CC#N,CC1(C#N)NC1CC#N,1,1,0
3043,CC(C)C(C)CC(C)=O,CC(=O)CC(C)C(C)C,1,1,0
3044,CC1=CC2(CCO2)C1O,CC1=CC2(CCO2)C1O,1,1,1
3045,C#CC1OCC(C)O1,C#CC1OCC(C)O1,1,1,0
3046,CC12CC(CO1)C1NC12,CC12CC(CO1)C1NC12,1,1,0
3047,O=C1CCCC2CN12,O=C1CCCC2CN12,1,1,1
3048,OC1C2CC3OC2C3C1,OC1CC2C3CC1C2O3,1,1,0
3049,CC1C(C)OC(=O)C1,CC1CC(=O)OC1C,1,1,0
3050,COC(C)c1ccco1,COC(C)c1ccco1,1,1,0
3051,CCCCC12CCC1C2,CCCCC12CCC1C2,1,1,0
3052,CC1C2C=C(C)C2C1,CC1=CC2C(C)CC12,1,1,1
3053,O=CC1C=CCC1C=O,O=CC1C=CCC1C=O,1,1,0
3054,C#CC1(C)C(C)C1C=O,C#CC1(C)C(C)C1C=O,1,1,0
3055,O=C1CCC=CC(O)C1,O=C1CCC=CC(O)C1,1,1,0
3056,CC1(C)COC12CCC2,CC1(C)COC12CCC2,1,1,0
3057,CC1CC=C2CC(O)C21,CC1CC=C2CC(O)C21,1,1,0
3058,COCC1(O)CCC1=O,COCC1(O)CCC1=O,1,1,0
3059,C#CC1(C#N)CC2NC21,C#CC1(C#N)CC2NC21,1,1,0
3060,CC1C2CCC(=O)CC12,CC1C2CCC(=O)CC12,1,1,0
3061,O=CC1CC2CCC12,O=CC1CC2CCC12,1,1,1
3062,COC1CC12CCCC2,COC1CC12CCCC2,1,1,0
3063,C#CC1C(=O)C2CCC12,C#CC1C(=O)C2CCC12,1,1,0
3064,COC(C)C(O)C(C)=O,COC(C)C(O)C(C)=O,1,1,0
3065,CC1CC(=O)CC1C,CC1CC(=O)CC1C,1,1,0
3066,O=CNCC1CCO1,O=CNCC1CCO1,1,1,0
3067,CC1(C)COC1(C)C#N,CC1(C)COC1(C)C#N,1,1,1
3068,C1=CCC23CCC2N1C3,C1=CN2CC3(C1)CCC23,1,1,1
3069,O=CCOC1(CCCO)C1,,0,0,0
3070,CC1=CC(=O)C(=O)C1C,CC1=CC(=O)C(=O)C1C,1,1,0
3071,O=CCNC(=O)NC=O,O=CCNC(=O)NC=O,1,1,0
3072,OC1CCCC12CCC2,OC1CCCC12CCC2,1,1,0
3073,COC1C=CC(=O)N1C,COC1C=CC(=O)N1C,1,1,1
3074,CCC(C)CC(O)CO,CCC(C)CC(O)CO,1,1,0
3075,O=CC12CC=CC1C2,O=CC12CC=CC1C2,1,1,1
3076,CC(=O)N1C=CC(C)C1,CC(=O)N1C=CC(C)C1,1,1,0
3077,CC1CC2CC2OC1=O,CC1CC2CC2OC1=O,1,1,0
3078,CC(=O)OC1CC(C)C1,CC(=O)OC1CC(C)C1,1,1,0
3079,CC1C2CC3(C=O)C1C23,CC1C2CC3(C=O)C1C23,1,1,1
3080,C#CC(CC)OC=O,C#CC(CC)OC=O,1,1,0
3081,O=C1NC=CCOC1=O,O=C1NC=CCOC1=O,1,1,0
3082,CC12C=CCOC1CC2,CC12C=CCOC1CC2,1,1,0
3083,CC(C)(O)C(C)OC=O,CC(OC=O)C(C)(C)O,1,1,0
3084,C#CC(O)C12CC1OC2,C#CC(O)C12COC1C2,1,1,0
3085,CC1CC2C3CC1(O)C32,CC1CC2C3CC1(O)C23,1,1,0
3086,CN1C2CC3OCC3(C)C21,CN1C2CC3OCC3(C)C21,1,1,1
3087,CN=C(N)NC(=O)C#N,CN=C(N)NC(=O)C#N,1,1,1
3088,CC(=O)CC1CC1C,CC(=O)CC1CC1C,1,1,0
3089,O=CNCC1CC(=O)C1,O=CNCC1CC(=O)C1,1,1,0
3090,CC1(C)OC1CC=O,CC1(C)OC1CC=O,1,1,0
3091,CC1(CO)C2CC(=O)C21,CC1(CO)C2CC(=O)C21,1,1,1
3092,CC1CC1(O)C#CC#N,CC1CC1(O)C#CC#N,1,1,0
3093,CC(=O)NCCCO,CC(=O)NCCCO,1,1,0
3094,OC1COCC(O)C1O,OC1COCC(O)C1O,1,1,1
3095,C#CC1=CCOC1CO,C#CC1=CCOC1CO,1,1,0
3096,O=C1NC2CC1(O)CC2,O=C1NC2CCC1(O)C2,1,1,0
3097,O=CC12CC=C3CN1C32,O=CC12CC=C3CN1C32,1,1,1
3098,CC1C=C2CCC2OC1,CC1C=C2CCC2OC1,1,1,0
3099,C1=CC23C4C2C(C2)C43O1,,0,0,0
3100,CC1CC12COCCC2,CC1CC12CCCOC2,1,1,0
3101,CC12CC3OC3C1O2,CC12CC3OC3C1O2,1,1,0
3102,C#CC1CC(C#N)C1O,C#CC1CC(C#N)C1O,1,1,1
3103,CCC12CN1CC(=O)N2,CCC12CN1CC(=O)N2,1,1,1
3104,COC(C=O)C(C)C=O,COC(C=O)C(C)C=O,1,1,0
3105,OC1COC2C3CC3C12,OC1COC2C3CC3C12,1,1,0
3106,CC1C2CC(CO)CC2C1,CC1CC2CC(CO)CC12,1,1,1
3107,CCC1(C)C(C)C1O,CCC1(C)C(C)C1O,1,1,0
3108,O=C1COC2CC12O,O=C1COC2CC12O,1,1,0
3109,C#CC12CC(O1)C1CC12,C#CC12CC(O1)C1CC12,1,1,1
3110,CC1C(=O)C2OC(=N)C21,CC1C(=O)C2OC(=N)C12,1,1,1
3111,CC12CCC3(CN3)C1C2,CC12CCC3(CN3)C1C2,1,1,1
3112,COC1C2C(O)CC1C2,COC1C2CC(O)C1C2,1,1,1
3113,C1=CCC=C2CC1CO2,C1=CC2COC(=CC1)C2,1,1,1
3114,CCC1(O)CCC(=O)O1,CCC1(O)CCC(=O)O1,1,1,1
3115,C1=CC(CC2)COC2)CC1,,0,0,0
3116,CN1CC2CCC(=O)C21,CN1CC2CCC(=O)C21,1,1,0
3117,O=CC12CN3C4CC3C1N42,O=CC12CN3C4CC3N1C42,1,1,1
3118,CC#CC1(O)COC1C,CC#CC1(O)COC1C,1,1,0
3119,C#CC1CCC12CC2O,C#CC1CCC12CC2O,1,1,0
3120,CC(C)c1cocc1O,CC(C)c1cocc1O,1,1,1
3121,C#CC(O)C(=O)N1CC1,C#CC(O)C(=O)N1CC1,1,1,0
3122,CN1C2CC(C#N)C21C,CN1C2CC(C#N)C21C,1,1,0
3123,CC1(C(C)=O)CC1O,CC(=O)C1(C)CC1O,1,1,0
3124,O=CNC12CCC(O1)C2,O=CNC12CCC(C1)O2,1,1,1
3125,C#CC1C2COC1C2O,C#CC1C2COC1C2O,1,1,0
3126,CC12COCC1CCO2,CC12COCC1CCO2,1,1,1
3127,OC1C=CCN=C2CO1,,0,0,0
3128,C#CC1(C)C(=O)CC1O,C#CC1(C)C(=O)CC1O,1,1,0
3129,CC1(C)OC2C(O)C21C,CC1(C)OC2C(O)C21C,1,1,0
3130,CC12C3C=CC4C1C42C,,0,0,0
3131,CC1COC(=O)C2CC12,CC1COC(=O)C2CC12,1,1,0
3132,CCOC(C)C(C)=O,CCOC(C)C(C)=O,1,1,0
3133,C#CC1=CC2CCC12C,C#CC1=CC2CCC12C,1,1,1
3134,CC(=O)OC1COC1=O,CC(=O)OC1COC1=O,1,1,1
3135,CCC(C)OCC(N)=O,CCC(C)OCC(N)=O,1,1,0
3136,CC(C)(C)C1CC1(C)O,CC(C)(C)C1CC1(C)O,1,1,0
3137,C#CC(O)CCC(C)O,C#CC(O)CCC(C)O,1,1,0
3138,O=CC12CCCC1OC2,O=CC12CCCC1OC2,1,1,0
3139,CCC1(O)COC(=O)C1,CCC1(O)COC(=O)C1,1,1,0
3140,CC1CC2(C1)C(=O)C2N,CC1CC2(C1)C(=O)C2N,1,1,1
3141,COC1C(C)(C#N)C1O,COC1C(O)C1(C)C#N,1,1,1
3142,C#CC1CC2(C=O)CN12,C#CC1CC2(C=O)CN12,1,1,0
3143,CC(CO)C(O)C1CC1,CC(CO)C(O)C1CC1,1,1,0
3144,C1C2CC3C2OC2C1C32,C1C2CC3C4OC2C1C34,1,1,0
3145,CC1(C)CC2C(C)C2O1,CC1C2CC(C)(C)OC12,1,1,0
3146,OC1CC2CC3C(O1)C23,OC1CC2CC3C(O1)C23,1,1,1
3147,CCC(C)C#CCO,CCC(C)C#CCO,1,1,1
3148,OC1COC2CC2C1O,OC1COC2CC2C1O,1,1,1
3149,CC1C=CC(=O)C1C,CC1C=CC(=O)C1C,1,1,0
3150,CCC1C(C#N)C2CN12,CCC1C(C#N)C2CN12,1,1,1
3151,OC1CC12CC(O)C2,OC1CC2(C1)CC2O,1,1,0
3152,CCC1CC1COC=O,CCC1CC1COC=O,1,1,1
3153,CC12CC1(C#N)C(=O)O2,CC12CC1(C#N)C(=O)O2,1,1,0
3154,CC(C)C1C2CC1C2C,CC(C)C1C2CC1C2C,1,1,1
3155,CCC1(C(N)=O)CC1,CCC1(C(N)=O)CC1,1,1,0
3156,CNC(=O)OCC(C)O,CNC(=O)OCC(C)O,1,1,0
3157,CCC1CC1C1COC1,CCC1CC1C1COC1,1,1,0
3158,CCC(O)C1OCC1O,CCC(O)C1OCC1O,1,1,0
3159,O=COCC1CC1,O=COCC1CC1,1,1,0
3160,C#CC1=CC(C)C(C)C1,C#CC1=CC(C)C(C)C1,1,1,0
3161,CCN(CC=O)C(C)C,CCN(CC=O)C(C)C,1,1,1
3162,COC1C(CO)C1C=O,COC1C(C=O)C1CO,1,1,0
3163,CC1CC(C#N)OC1=O,CC1CC(C#N)OC1=O,1,1,0
3164,CC12CCC3C4C3C1C42,CC12CCC3C4C3C1C42,1,1,0
3165,CC1=CC2CC1C21CO1,CC1=CC2CC1C21CO1,1,1,1
3166,CC12CC(O)CC3OC1C32,CC12CC(O)CC3OC1C32,1,1,1
3167,CC12CC(CO1)C1NC12,CC12CC(CO1)C1NC12,1,1,0
3168,C1CC23COCC2CC13,C1CC23COCC2CC13,1,1,1
3169,CN=C1OC=NC1C,CN=C1OC=NC1C,1,1,1
3170,OC1C2C3CCC12OC3,OC1C2C3CCC12OC3,1,1,1
3171,COCCC1(C)COC1,COCCC1(C)COC1,1,1,0
3172,CC#CC1CC(C=O)O1,CC#CC1CC(C=O)O1,1,1,0
3173,CC1C(=O)CCC(C)O1,CC1CCC(=O)C(C)O1,1,1,0
3174,CC1COCCC1C=O,CC1COCCC1C=O,1,1,1
3175,C#CC1C2CC1C2O,C#CC1C2CC1C2O,1,1,1
3176,CC(=O)C#CC1(C)CC1,CC(=O)C#CC1(C)CC1,1,1,0
3177,CC1=CC(C)(C=O)CO1,CC1=CC(C)(C=O)CO1,1,1,1
3178,CC12CC3C(C1O)C2C3,CC12CC3CC1C3C2O,1,1,0
3179,C#CC12CC(O)C1OC2,C#CC12COC1C(O)C2,1,1,1
3180,C1CC2CC3CC(C1)C23,C1CC2CC3CC(C1)C23,1,1,0
3181,C#CCC(=O)N(C)C=O,C#CCC(=O)N(C)C=O,1,1,0
3182,CC12CNCC(CC1)C2,CC12CCC(CNC1)C2,1,1,1
3183,CC(C)C1CCCC1,CC(C)C1CCCC1,1,1,0
3184,CC12CC3OC1(C)C32,CC12CC3OC1(C)C32,1,1,0
3185,CC#CC(C)(C)OC,CC#CC(C)(C)OC,1,1,0
3186,CCN=COCC#N,CCN=COCC#N,1,1,0
3187,COCC12COC1CO2,COCC12COC1CO2,1,1,1
3188,CCC1OCC2CC2N1,CCC1NC2CC2CO1,1,1,1
3189,OC1C2CCC3C1N3C2,OC1C2CCC3C1N3C2,1,1,0
3190,CN=C1C=CCCCO1,CN=C1C=CCCCO1,1,1,0
3191,C#CC(C#C)C1COC1,C#CC(C#C)C1COC1,1,1,0
3192,O=C1NC(=O)C2OC12,O=C1NC(=O)C2OC12,1,1,0
3193,C#CC1OC1CCC=O,C#CC1OC1CCC=O,1,1,0
3194,C#CC1(O)CCCC1O,C#CC1(O)CCCC1O,1,1,0
3195,C#CC1(O)CC2CC21,C#CC1(O)CC2CC21,1,1,0
3196,CCCC(C=O)C(C)C,CCCC(C=O)C(C)C,1,1,0
3197,CCCC(C#N)C1CO1,CCCC(C#N)C1CO1,1,1,0
3198,CNC(=O)C(=O)NC=O,CNC(=O)C(=O)NC=O,1,1,0
3199,O=CCOC1COCO1,O=CCOC1COCO1,1,1,1
3200,O=C1CC(CO)C1CO,O=C1CC(CO)C1CO,1,1,1
3201,COCCCCOC=O,COCCCCOC=O,1,1,0
3202,CC1COC(=O)C12CC2,CC1COC(=O)C12CC2,1,1,0
3203,OC1CC2CC2C1O,OC1CC2CC2C1O,1,1,0
3204,C#CC#CC1OC1C#N,C#CC#CC1OC1C#N,1,1,0
3205,CC#CCC(C)OC=O,CC#CCC(C)OC=O,1,1,0
3206,O=CC1C2CN3C1C23,O=CC1C2CN3C1C23,1,1,0
3207,C#CC12OCC1(CO)N2,C#CC12NC1(CO)CO2,1,1,1
3208,OC1CC2(C3CC3)CC12,OC1CC2(C3CC3)CC12,1,1,0
3209,CC1C(C#N)N1CCO,CC1C(C#N)N1CCO,1,1,0
3210,CN=C(C)N1C(C)C1C,CN=C(C)N1C(C)C1C,1,1,1
3211,O=C1C2CC3(CO3)C1N2,O=C1C2CC3(CO3)C1N2,1,1,0
3212,C#CC1CC(C=O)C1=O,C#CC1CC(C=O)C1=O,1,1,1
3213,C1CC2C3C4C1C3C4N2,C1CC2C3C4NC1C3C24,1,1,1
3214,O=CC1=CCC2C=CC12,O=CC1=CCC2C=CC12,1,1,1
3215,CC12CC3C1N3C2C,CC1N2C3CC1(C)C32,1,1,1
3216,C#CC1CC1C(C)O,C#CC1CC1C(C)O,1,1,0
3217,CC1CC(C)C2C(=O)C12,CC1CC(C)C2C(=O)C12,1,1,1
3218,CC1CC2C3CN2C3O1,CC1CC2C3CN2C3O1,1,1,1
3219,CC1=CC2(CO2)C(=O)O1,CC1=CC2(CO2)C(=O)O1,1,1,1
3220,C#CCCN=C(N)C#N,C#CCCN=C(N)C#N,1,1,1
3221,OC1CC2CC(CO)O2,,0,0,0
3222,O=C1C2CCC1(O)CC2,O=C1C2CCC1(O)CC2,1,1,0
3223,C#CC1CC(C)(C)C1O,C#CC1CC(C)(C)C1O,1,1,0
3224,COC12C3C4CC1N4C32,COC12C3C4CC1N4C32,1,1,0
3225,CC12CC3(CC3)C1O2,CC12CC3(CC3)C1O2,1,1,0
3226,CN=C(C#N)NC(C)=O,CN=C(C#N)NC(C)=O,1,1,1
3227,C1CCC1C1C2CC1C2,C1CC(C2C3CC2C3)C1,1,1,0
3228,C#CC1C2CC3C1C2C3,C#CC1C2CC3CC2C31,1,1,0
3229,CC(C)(C#N)C1COC1,CC(C)(C#N)C1COC1,1,1,0
3230,C1CC23CCC12CCC23,,0,0,0
3231,CC1(C)C(O)CO1,CC1(C)OCC1O,1,1,0
3232,CC1=C(C)CCC2CC12,CC1=C(C)C2CC2CC1,1,1,1
3233,CC1(C(=O)C=O)CCC1,CC1(C(=O)C=O)CCC1,1,1,0
3234,C#CC(C)C#CCOC,C#CC(C)C#CCOC,1,1,0
3235,CC(C)OC12CCC1C2,CC(C)OC12CCC1C2,1,1,0
3236,CC1(C)OC2C(O)C21C,CC1(C)OC2C(O)C21C,1,1,0
3237,OC1C2CC3C2C2C1C32,OC1C2CC3C2C2C1C32,1,1,1
3238,OC1CC12C1CC(C2)O1,OC1CC12CC1CC2O1,1,1,1
3239,CNc1noc(=O)[nH]1,CNc1noc(=O)[nH]1,1,1,1
3240,CN=C1CC2C(C)C2C1,CN=C1CC2C(C)C2C1,1,1,1
3241,C#CC(C)C1COC1=O,C#CC(C)C1COC1=O,1,1,0
3242,CC(=O)C1OCC1(C)O,CC(=O)C1OCC1(C)O,1,1,0
3243,CC1CCC1C1(C)CO1,CC1CCC1C1(C)CO1,1,1,0
3244,CC(=O)OCC1CO1,CC(=O)OCC1CO1,1,1,1
3245,COC12CN1CC2O,COC12CN1CC2O,1,1,1
3246,CC1(C)C(=O)CC2CC21,CC1(C)C(=O)CC2CC21,1,1,0
3247,O=CC12CC(O)C1OC2,O=CC12COC1C(O)C2,1,1,0
3248,CC1C(C#N)C1CO,CC1C(C#N)C1CO,1,1,0
3249,CC(CO)OC(=N)C#N,CC(CO)OC(=N)C#N,1,1,1
3250,CN1CC12CC1CCC12,CN1CC12CC1CCC12,1,1,1
3251,CC12CCC(CO1)C2,CC12CCC(CO1)C2,1,1,0
3252,CCC1(C)C2CN3C2C31,CCC1(C)C2CN3C2C31,1,1,0
3253,CC1=CC2OC2CC1O,CC1=CC2OC2CC1O,1,1,0
3254,C#CC(C)NC=O,C#CC(C)NC=O,1,1,0
3255,O=C1NC2C3CCC12O3,O=C1NC2C3CCC12O3,1,1,0
3256,CC#CC(C)(C)C(C)O,CC#CC(C)(C)C(C)O,1,1,0
3257,CN1C2CCCC1C2C,CC1C2CCCC1N2C,1,1,1
3258,OC1C=CCC2(CC2)O1,OC1C=CCC2(CC2)O1,1,1,1
3259,O=C1CC(C=O)C1,O=CC1CC(=O)C1,1,1,0
3260,CC1(C=O)CC(C)C1,CC1CC(C)(C=O)C1,1,1,0
3261,O=C1NC2CC3C(O2)C13,O=C1NC2CC3C(O2)C13,1,1,1
3262,CCN=COC(=N)C=O,CCN=COC(=N)C=O,1,1,1
3263,CNc1c[nH]c(C)c1O,CNc1c[nH]c(C)c1O,1,1,0
3264,O=C1CC2OCC3CC2C13,O=C1CC2OCC3CC2C13,1,1,1
3265,O=CCCC1CCC1O,O=CCCC1CCC1O,1,1,1
3266,C#CC(C)(C)C(C)(C)O,C#CC(C)(C)C(C)(C)O,1,1,0
3267,C#CC(C)C(C)(C)C#N,C#CC(C)C(C)(C)C#N,1,1,0
3268,C1CC2C(C1)C21COC1,C1CC2C(C1)C21COC1,1,1,0
